GeneNames,control,experiment,logFC,p-value
CLCN1_ENSTGUG00000013222.2,0.0029899168,0.0019348258,0.001055091,0.16802404533844018
_ENSTGUG00000021105.1,0.001384706,0.001949308,-0.00056460197,0.27844237786349124
MXRA5_ENSTGUG00000008632.2,0.0024243395,0.0024474815,-2.3141969e-05,0.9759874304133875
_ENSTGUG00000024426.1,0.0023412588,0.002756952,-0.00041569327,0.5240591590871936
RIMKLB_ENSTGUG00000013112.2,0.1078703,0.12460857,-0.016738266,0.0005665325860045615
CCDC138_ENSTGUG00000009559.2,0.0010358971,0.0017718831,-0.00073598605,0.15781675520294866
BIVM_ENSTGUG00000024297.1,0.113029346,0.11771493,-0.0046855807,0.35035763318338975
_ENSTGUG00000012552.2,0.2660351,0.26651984,-0.00048473477,0.9490013097377605
_ENSTGUG00000019556.1,0.00058340735,0.00050640636,7.7000994e-05,0.806730320744802
TMTC4_ENSTGUG00000010907.2,0.12586135,0.118176885,0.007684462,0.16576027304641044
_ENSTGUG00000019939.1,0.008773755,0.008983723,-0.0002099676,0.8791081733664359
ZC3H13_ENSTGUG00000012299.2,0.15026756,0.19203536,-0.041767806,2.606113613760458e-12
_ENSTGUG00000025241.1,0.012377269,0.01378602,-0.0014087511,0.40447192387838116
_ENSTGUG00000025540.1,0.07009744,0.07033452,-0.00023707747,0.9449278074297661
_ENSTGUG00000028469.1,0.0018635318,0.0018180192,4.551257e-05,0.9427084976597395
_ENSTGUG00000021146.1,0.0021844245,0.0032490152,-0.0010645906,0.10437487266495248
_ENSTGUG00000024928.1,0.019404197,0.023544235,-0.004140038,0.04566698299445128
PRKX_ENSTGUG00000008608.2,0.021994943,0.024508571,-0.0025136285,0.2772510014294404
ERCC5_ENSTGUG00000010817.2,0.06388543,0.07621246,-0.01232703,0.0014171286596473972
ACOD1_ENSTGUG00000012551.2,0.0029165852,0.030482544,-0.027565958,3.486565113859854e-41
_ENSTGUG00000027649.1,0.0005502343,0.00044447248,0.00010576181,0.7308274297624695
IGSF11_ENSTGUG00000013400.2,0.22453439,0.28270453,-0.05817014,3.1240437839969275e-17
RNF6_ENSTGUG00000011529.2,0.028664937,0.0386927,-0.010027764,0.000152663766804086
_ENSTGUG00000010813.2,6.879612e-05,5.6671928e-05,1.2124194e-05,0.8918003796425964
_ENSTGUG00000023672.1,0.0015630611,0.00176762,-0.00020455883,0.752468048968859
_ENSTGUG00000028990.1,0.4223151,0.39382386,0.028491229,0.004683886948696447
CASP2_ENSTGUG00000013221.2,0.022037752,0.021854667,0.00018308498,0.9323325778238195
_ENSTGUG00000013107.2,0.0010877656,0.0013147139,-0.0002269483,0.6414494533062249
SLC10A2_ENSTGUG00000010806.2,0.0,0.0,0.0,
_ENSTGUG00000012550.2,0.0005675791,0.0007567975,-0.00018921838,0.639629967907134
_ENSTGUG00000008580.2,0.32283726,0.3323858,-0.009548545,0.2827917242813807
UPK1B_ENSTGUG00000013399.2,0.00031808784,0.00029056065,2.7527189e-05,0.9128414055066811
tgu-mir-1397_ENSTGUG00000017689.2,0.00028723452,0.00019564547,9.1589056e-05,0.7191010052886389
ARHGAP31_ENSTGUG00000020207.1,0.053545162,0.079658926,-0.026113763,1.1380035850625577e-10
PUDP_ENSTGUG00000008577.2,0.0048238677,0.005593415,-0.0007695472,0.4645467837380357
EFNB2_ENSTGUG00000023595.1,0.46902063,0.5191299,-0.050109237,1.5955581569597684e-08
_ENSTGUG00000022720.1,0.014217747,0.016093478,-0.0018757302,0.3008255644984157
_ENSTGUG00000013105.2,0.0019617127,0.00046498913,0.0014967236,0.0005574461790751835
_ENSTGUG00000013397.2,0.09191356,0.08027122,0.011642337,0.010422223664334816
CPB2_ENSTGUG00000012294.2,2.6849882e-05,0.00026558782,-0.00023873794,0.12589370421595936
ARGLU1_ENSTGUG00000021277.1,0.45236844,0.6009752,-0.14860678,8.193334920639953e-49
EDAR_ENSTGUG00000009543.2,0.0006187809,0.0012797958,-0.00066101487,0.09187562944563729
_ENSTGUG00000013396.2,0.09401987,0.12564446,-0.031624593,1.9106565248657392e-10
STS_ENSTGUG00000008560.2,0.00015075745,0.0010002122,-0.0008494547,0.007744870494307761
FAM155A_ENSTGUG00000010798.2,0.002033124,0.002200172,-0.00016704807,0.8061358436218429
_ENSTGUG00000022488.1,0.001535875,0.0019527234,-0.00041684834,0.4540318635909749
_ENSTGUG00000023674.1,0.00066951243,0.0010378953,-0.0003683829,0.303026558642331
B4GALT4_ENSTGUG00000013395.2,0.031274036,0.028975483,0.0022985525,0.34814717182772137
_ENSTGUG00000026481.1,0.00082767213,0.0027783236,-0.0019506514,0.0005682461913399886
_ENSTGUG00000021540.1,0.00037612146,0.00037874025,-2.6187918e-06,0.9927744976940078
_ENSTGUG00000019665.1,0.00030570888,0.0012682091,-0.0009625002,0.007296403737825299
_ENSTGUG00000022330.1,0.0100205215,0.00899193,0.0010285918,0.4843192702248167
SH3RF3_ENSTGUG00000009533.2,0.051678807,0.057706006,-0.0060271993,0.08053452478043922
LCP1_ENSTGUG00000012284.2,0.061189875,0.1563201,-0.09513022,4.91743200556213e-70
_ENSTGUG00000010796.2,0.0056434292,0.008125368,-0.0024819383,0.04517986344617615
TMEM39A_ENSTGUG00000013394.2,0.016846845,0.023495883,-0.006649038,0.0015663895640334292
ATP8A2_ENSTGUG00000011487.2,0.16467004,0.14251088,0.02215916,0.0004417106108302641
_ENSTGUG00000028821.1,0.00024908737,0.00011939543,0.00012969194,0.5071425441419826
LIG4_ENSTGUG00000010795.2,0.026435414,0.036438577,-0.010003163,8.696540229084281e-05
_ENSTGUG00000029117.1,0.0,0.0,0.0,
_ENSTGUG00000026758.1,0.0,3.2775726e-05,-3.2775726e-05,0.31731534173910686
_ENSTGUG00000024879.1,0.00054745196,0.0012442016,-0.0006967496,0.07544990779679216
_ENSTGUG00000013210.2,0.08708693,0.088448234,-0.001361303,0.7465486815360884
_ENSTGUG00000028921.1,0.00023996829,7.199604e-05,0.00016797225,0.29345397734661227
ABHD13_ENSTGUG00000010793.2,0.054269575,0.080733754,-0.02646418,6.387783212769166e-12
SEPTIN10_ENSTGUG00000009529.2,0.004111032,0.002185078,0.0019259539,0.030791119074313904
PNPLA4_ENSTGUG00000008554.2,0.022037495,0.027642252,-0.005604757,0.013317718788780826
RUBCNL_ENSTGUG00000012281.2,0.03497276,0.066315114,-0.031342354,1.959902864315421e-20
_ENSTGUG00000024773.1,0.01238765,0.013739276,-0.0013516257,0.4274861570688677
NALCN_ENSTGUG00000010876.2,0.17226255,0.14131336,0.03094919,9.859061266706008e-07
TNFSF13B_ENSTGUG00000010782.2,0.011365157,0.026721044,-0.015355887,1.2024677121520311e-12
_ENSTGUG00000018526.2,0.00039406845,0.00024323145,0.000150837,0.5061450997856776
SOWAHC_ENSTGUG00000029468.1,0.0007307307,0.00054631114,0.00018441956,0.6006975244079823
_ENSTGUG00000020154.1,0.0,0.0,0.0,
CHAMP1_ENSTGUG00000020637.1,0.008216809,0.009375945,-0.0011591362,0.36785861577180157
ANOS1_ENSTGUG00000008536.2,0.061468747,0.091496415,-0.030027669,1.2879681600931508e-12
_ENSTGUG00000010763.2,0.01672207,0.053832904,-0.037110835,1.5319333922747095e-42
UPF3A_ENSTGUG00000009493.2,0.037880845,0.052601054,-0.014720209,2.551142899407615e-06
_ENSTGUG00000013393.2,0.15304519,0.1556946,-0.0026494116,0.6474456439537043
LRCH1_ENSTGUG00000012267.2,0.10910657,0.16393305,-0.054826483,7.674601896511421e-24
CDC16_ENSTGUG00000009440.2,0.03758621,0.045836274,-0.008250065,0.006324806732096433
LMO7_ENSTGUG00000012539.2,0.072131425,0.06310866,0.009022765,0.024951355572836613
_ENSTGUG00000025295.1,0.0,0.0,0.0,
_ENSTGUG00000010759.2,0.0040962566,0.006504947,-0.0024086903,0.01891561538885204
TBL1X_ENSTGUG00000008500.2,0.048760477,0.065177135,-0.016416658,1.222484231581737e-06
GYG2_ENSTGUG00000010753.2,0.025197346,0.025163174,3.4172088e-05,0.9875553822793578
CHD1L_ENSTGUG00000013392.2,0.0299125,0.031463034,-0.0015505347,0.533416609125553
PHC1_ENSTGUG00000013100.2,0.01779269,0.0194249,-0.0016322099,0.41781559576081184
_ENSTGUG00000010751.2,6.501174e-05,0.00041895558,-0.00035394385,0.1614366124303056
RASA3_ENSTGUG00000009356.2,0.12965123,0.15583612,-0.026184887,1.158914732356977e-06
GSTK1_ENSTGUG00000013205.2,0.13230139,0.14206317,-0.0097617805,0.058947528414986246
VANGL1_ENSTGUG00000013391.2,0.040283367,0.04447362,-0.004190251,0.16806705060132762
CD99_ENSTGUG00000021199.1,0.04864356,0.10292392,-0.054280363,1.7524775070424983e-42
GPR143_ENSTGUG00000008489.2,0.0011865897,0.0014136371,-0.00022704736,0.6943119095970776
M6PR_ENSTGUG00000013099.2,0.18954428,0.23639785,-0.046853572,2.946674869494679e-11
_ENSTGUG00000020158.1,0.012208705,0.007443628,0.004765077,0.0009316775483197027
tgu-mir-2977_ENSTGUG00000027888.1,0.0,0.0,0.0,
CASQ2_ENSTGUG00000013390.2,0.00048492418,0.0011305424,-0.0006456182,0.1493637527436623
SHISA2_ENSTGUG00000023421.1,0.01309679,0.013662143,-0.00056535285,0.7467572701935896
KLRG1_ENSTGUG00000020922.1,0.00016762894,0.00052322407,-0.00035559514,0.14086001638705806
SHROOM2_ENSTGUG00000023073.1,0.11047866,0.1297641,-0.019285433,0.0001371252042144365
ESD_ENSTGUG00000012256.2,0.16989627,0.2022954,-0.032399118,1.6192340229860213e-07
NHLH2_ENSTGUG00000013389.2,8.641586e-05,0.00022795447,-0.00014153862,0.32282587161066645
_ENSTGUG00000029694.1,0.00037715636,0.00021370457,0.0001634518,0.5414763500435509
NUP58_ENSTGUG00000011475.2,0.0035693506,0.005047848,-0.0014784974,0.10509740802868053
_ENSTGUG00000013087.2,0.0033846726,0.008579714,-0.0051950417,3.8321234403708075e-07
_ENSTGUG00000024480.1,0.000468518,0.00040825523,6.026277e-05,0.8485933829448014
CLDN34_ENSTGUG00000008463.2,0.0,0.0,0.0,
ZBED1_ENSTGUG00000020103.1,0.121647164,0.14193635,-0.020289183,0.0002055298239492644
_ENSTGUG00000026308.1,0.002679607,0.0031631587,-0.00048355176,0.5357038562250094
HTR2A_ENSTGUG00000012255.2,0.019370904,0.0111002335,0.008270671,4.456537729852859e-05
CD163_ENSTGUG00000013203.2,0.0,1.7519189e-05,-1.7519189e-05,0.31731903378682674
_ENSTGUG00000021823.1,0.00070146786,0.00013736688,0.000564101,0.11063101491464547
_ENSTGUG00000021127.1,0.8240177,0.794588,0.029429674,0.0056902840115024
SUCLA2_ENSTGUG00000012239.2,0.19453116,0.21994887,-0.025417715,0.0001056009163198487
WWC3_ENSTGUG00000008439.2,0.13231654,0.16031294,-0.027996391,9.059100054046727e-07
ASMT_ENSTGUG00000010733.2,0.004403824,0.0045998907,-0.00019606669,0.8327307273819445
ATP1A1_ENSTGUG00000020927.1,1.050251,0.9802556,0.0699954,1.569105191906416e-06
MTMR6_ENSTGUG00000011465.2,0.2250194,0.2330292,-0.008009806,0.2559517059794807
_ENSTGUG00000013071.2,0.3810928,0.5492031,-0.16811031,2.3120421348565658e-52
ITGBL1_ENSTGUG00000010867.2,0.004023387,0.0049700597,-0.00094667263,0.3498225298786237
NUDT15_ENSTGUG00000012236.2,0.007038679,0.0057058996,0.0013327794,0.2470183813857002
AKAP17A_ENSTGUG00000010729.2,0.04616725,0.06526843,-0.019101176,1.8601914727932322e-08
_ENSTGUG00000022282.1,0.0018457813,0.0019919293,-0.00014614791,0.8012864357175934
_ENSTGUG00000021673.1,0.0012535899,0.0015970331,-0.00034344324,0.519966540488292
_ENSTGUG00000027122.1,0.0,0.00011331455,-0.00011331455,0.16064822360972855
P2RY8_ENSTGUG00000010727.2,0.0116097415,0.015902875,-0.0042931335,0.017157289283178136
ASMTL_ENSTGUG00000010718.2,0.026192093,0.01872859,0.0074635036,0.0011396866253753643
_ENSTGUG00000020313.1,0.00611731,0.00996603,-0.0038487199,0.0015811268034775765
_ENSTGUG00000019835.1,0.18822092,0.23926261,-0.051041692,1.0782665279945662e-14
_ENSTGUG00000027539.1,0.0044832146,0.009181601,-0.0046983864,2.7408583751275887e-05
CLCN4_ENSTGUG00000008365.2,0.28524336,0.24923015,0.036013216,1.1634472611483719e-05
_ENSTGUG00000027147.1,0.00016053468,0.00014673013,1.3804543e-05,0.9414688612237768
MED4_ENSTGUG00000022889.1,0.09263205,0.103895664,-0.011263616,0.012821619367767647
_ENSTGUG00000010711.2,0.86162996,1.0650636,-0.20343363,8.758349076174965e-56
_ENSTGUG00000013069.2,0.0021743379,0.0024233428,-0.00024900492,0.7255066333885862
MID1_ENSTGUG00000008325.2,0.05382653,0.05171158,0.002114948,0.5299017542029034
ITM2B_ENSTGUG00000012223.2,1.5106183,1.6365277,-0.12590933,5.41753148124695e-17
GAS6_ENSTGUG00000009321.2,0.15933402,0.17079158,-0.011457562,0.06356493348978905
_ENSTGUG00000018173.2,0.023303442,0.03247209,-0.009168647,0.0002247015350512599
_ENSTGUG00000024273.1,0.00051976286,6.074228e-05,0.00045902058,0.028870144415626058
_ENSTGUG00000011453.2,0.05747374,0.068236664,-0.0107629225,0.0021576594602036384
UCHL3_ENSTGUG00000012534.2,0.1468519,0.16969767,-0.022845775,7.28284324067651e-05
_ENSTGUG00000018952.1,0.0002830265,0.00038664666,-0.00010362017,0.6787865755929279
_ENSTGUG00000024677.1,0.0,0.00010738234,-0.00010738234,0.16104718639781243
_ENSTGUG00000026125.1,0.0,0.0,0.0,
ARHGAP6_ENSTGUG00000008308.2,0.029574862,0.035679508,-0.0061046463,0.03126534685845112
_ENSTGUG00000019925.1,0.0,0.0,0.0,
_ENSTGUG00000022269.1,0.0,0.0,0.0,
_ENSTGUG00000010703.2,0.0181501,0.04586346,-0.02771336,1.4823812168472266e-22
_ENSTGUG00000019129.1,0.00025429289,0.00038431675,-0.00013002387,0.5369307880299927
RB1_ENSTGUG00000012205.2,0.124843046,0.14203025,-0.017187208,0.0009576141674206107
_ENSTGUG00000012533.2,0.07112601,0.087522335,-0.016396329,9.81876537734591e-05
SLC22A15_ENSTGUG00000013386.2,0.63823694,0.58655345,0.051683486,2.1400927732747533e-06
_ENSTGUG00000020051.1,0.00072886335,0.00028939114,0.0004394722,0.1881115278179305
_ENSTGUG00000021262.1,0.0014258438,0.002891523,-0.0014656793,0.01069913735652624
_ENSTGUG00000023887.1,0.0014258438,0.002891523,-0.0014656793,0.01069913735652624
_ENSTGUG00000027154.1,0.00058833277,0.0005277524,6.058038e-05,0.850620302759926
_ENSTGUG00000027025.1,0.0030176914,0.0031392379,-0.00012154644,0.8680813513118932
_ENSTGUG00000013198.2,0.0009678514,0.0017945825,-0.0008267311,0.12853919308229458
_ENSTGUG00000026627.1,0.0005843169,0.0014534036,-0.0008690867,0.07114029114533135
_ENSTGUG00000022820.1,0.00093609176,0.0010595161,-0.00012342434,0.7993238533891651
_ENSTGUG00000018189.2,0.0028080407,0.0017191911,0.0010888496,0.16199913789180428
_ENSTGUG00000018857.1,0.0,0.00012764442,-0.00012764442,0.31732001449142305
_ENSTGUG00000011452.2,0.027550707,0.028983591,-0.0014328845,0.5065926707056096
_ENSTGUG00000024612.1,0.0059025707,0.007900502,-0.001997931,0.12000380446297672
_ENSTGUG00000023793.1,0.0008891735,0.0010650356,-0.00017586211,0.6738207785938913
_ENSTGUG00000020500.1,0.0002919858,0.00031763405,-2.5648245e-05,0.9197861947338972
_ENSTGUG00000019616.1,0.0008891735,0.0011161562,-0.00022698275,0.5897094248326962
_ENSTGUG00000025057.1,0.015684335,0.0320141,-0.016329767,1.9123987429389568e-16
_ENSTGUG00000029317.1,0.16136543,0.21182387,-0.05045843,3.2320351408025823e-19
TBC1D4_ENSTGUG00000012530.2,0.120405234,0.14555351,-0.02514828,2.496177064510198e-05
_ENSTGUG00000020566.1,0.19096416,0.24438469,-0.05342053,4.332839643699672e-20
_ENSTGUG00000025608.1,0.10460283,0.14238375,-0.037780926,3.5609325440591e-18
_ENSTGUG00000022172.1,0.022339255,0.025204707,-0.0028654523,0.18539008516817615
_ENSTGUG00000013385.2,0.04370607,0.077485435,-0.033779364,1.1173034329468402e-18
_ENSTGUG00000023992.1,0.012963682,0.01785129,-0.004887607,0.0037833853257191593
_ENSTGUG00000024808.1,0.005658869,0.007931116,-0.0022722469,0.04227959416238557
CRLF2_ENSTGUG00000010698.2,0.0003361159,0.00035318927,-1.7073384e-05,0.957189702278902
_ENSTGUG00000028101.1,0.00086967123,0.0007192376,0.00015043363,0.7227525031633107
_ENSTGUG00000022219.1,0.012616153,0.010832344,0.0017838087,0.2989026031475156
MIPEP_ENSTGUG00000011437.2,0.029684957,0.031702276,-0.0020173192,0.37548986885201696
MSL3_ENSTGUG00000008286.2,0.11104163,0.11910257,-0.00806094,0.10724248585178162
PLA1A_ENSTGUG00000013384.2,0.0011545271,0.001866818,-0.000712291,0.22587797993103653
SHOX_ENSTGUG00000010688.2,0.0,0.0,0.0,
TRPV6_ENSTGUG00000013195.2,0.0,0.0,0.0,
TMEM255B_ENSTGUG00000009312.2,0.056358617,0.100576065,-0.04421745,1.106444440553613e-28
_ENSTGUG00000019496.1,0.00050797587,0.0018065363,-0.0012985605,0.007375737746383188
LPAR6_ENSTGUG00000012222.2,0.015427032,0.06080016,-0.04537313,1.2197933703064972e-52
_ENSTGUG00000013060.2,0.000115008625,0.00025861355,-0.00014360494,0.5062197119619487
KLF12_ENSTGUG00000019620.1,0.049398117,0.05772402,-0.008325905,0.012582581271521003
_ENSTGUG00000010681.2,0.04957542,0.08309026,-0.033514842,5.529715587794761e-20
tgu-mir-2979-1_ENSTGUG00000026468.1,0.0,0.0,0.0,
FRMPD4_ENSTGUG00000008266.2,0.053579126,0.044267654,0.009311471,0.007238527168281977
POPDC2_ENSTGUG00000013383.2,0.0023242433,0.0023138123,1.0431046e-05,0.9874319397989959
ATP4B_ENSTGUG00000009299.2,0.00018509242,0.00042712028,-0.00024202786,0.24870520332544582
EPHB6_ENSTGUG00000013187.2,0.022525758,0.033014413,-0.010488655,3.484792997982762e-05
RCBTB2_ENSTGUG00000012201.2,0.112456344,0.15540761,-0.042951263,4.239562258235554e-16
U5_ENSTGUG00000018665.2,0.0,0.0,0.0,
TFDP1_ENSTGUG00000009272.2,0.09192989,0.083126,0.008803889,0.04101226119679501
TNFRSF19_ENSTGUG00000011424.2,0.16273862,0.18875514,-0.026016518,2.2387268328942244e-05
KLF5_ENSTGUG00000012525.2,0.0028962446,0.002329786,0.00056645856,0.4735075229068848
PRPS2_ENSTGUG00000008257.2,0.0040214714,0.0017315971,0.0022898742,0.007128653422912221
_ENSTGUG00000029427.1,0.48399436,0.5884052,-0.10441083,6.123805764397922e-24
_ENSTGUG00000010652.2,0.037973206,0.042054106,-0.004080899,0.15618933614433475
TSKU_ENSTGUG00000029224.1,0.011074054,0.012665756,-0.001591702,0.33113507601839376
TMCO3_ENSTGUG00000009257.2,0.083270036,0.07876777,0.0045022666,0.2991181104826259
_ENSTGUG00000026587.1,0.0,0.0010307843,-0.0010307843,0.0010462901853103754
CYSLTR2_ENSTGUG00000024279.1,0.0010778236,0.00046794777,0.0006098758,0.09174534664197123
_ENSTGUG00000028705.1,0.0,0.0003707802,-0.0003707802,0.047272300134100775
DCUN1D2_ENSTGUG00000009237.2,0.09291198,0.11654972,-0.023637742,6.901409968280855e-08
_ENSTGUG00000023934.1,0.0,6.4694126e-05,-6.4694126e-05,0.31731730313650486
PIBF1_ENSTGUG00000012511.2,0.027486041,0.032340094,-0.0048540533,0.05531603130570637
_ENSTGUG00000013381.2,0.011787437,0.009735773,0.0020516636,0.16011987043467896
_ENSTGUG00000026386.1,0.0038742586,0.00443992,-0.0005656616,0.5461174334073049
TLR7_ENSTGUG00000008250.2,0.019668866,0.024012454,-0.004343588,0.07288031324320932
ACER3_ENSTGUG00000024960.1,0.06045486,0.06673992,-0.0062850565,0.0932331595875388
_ENSTGUG00000009227.2,0.010888677,0.013331853,-0.0024431758,0.09120739702275331
_ENSTGUG00000013183.2,0.007231108,0.046124257,-0.03889315,2.2973092276786957e-42
GTPBP6_ENSTGUG00000010642.2,0.044268068,0.04347791,0.0007901564,0.7935424550308261
TMSB4X_ENSTGUG00000008243.2,2.110333,2.7684486,-0.6581156,1.1251972158339699e-251
DIS3_ENSTGUG00000012500.2,0.032804377,0.040590703,-0.007786326,0.005058660744669766
SACS_ENSTGUG00000011419.2,0.0972849,0.11294079,-0.01565589,0.0011067030253439363
GSK3B_ENSTGUG00000013380.2,0.27474278,0.33548748,-0.060744703,8.884701247646086e-15
FNDC3A_ENSTGUG00000012174.2,0.10063956,0.12587467,-0.025235109,4.9150020452978e-07
PLCXD1_ENSTGUG00000010637.2,0.0057803257,0.008542488,-0.0027621626,0.01980991594518569
GRTP1_ENSTGUG00000009208.2,0.018217186,0.018285682,-6.849691e-05,0.9739915001585888
CAPN5_ENSTGUG00000013052.2,0.016859125,0.024298606,-0.007439481,0.00024917863152033355
EGFL6_ENSTGUG00000008230.2,0.03423635,0.025705088,0.008531261,0.002172179594297522
BORA_ENSTGUG00000012496.2,0.013532094,0.015886663,-0.0023545688,0.18311631015768567
_ENSTGUG00000010634.2,3.8806986e-05,0.0,3.8806986e-05,0.31731548737529053
_ENSTGUG00000023545.1,0.0020500827,0.0022950221,-0.00024493947,0.6930083126407367
RGN_ENSTGUG00000010624.2,0.0072987718,0.0064482586,0.0008505131,0.47551514340508716
_ENSTGUG00000021090.1,0.2751053,0.27433792,0.00076738,0.918485021857695
OMP_ENSTGUG00000023275.1,0.0013471249,0.0017639254,-0.0004168005,0.4512592551422371
GPR156_ENSTGUG00000013379.2,0.012126744,0.01205691,6.983336e-05,0.9624506408509383
LAMP1_ENSTGUG00000009185.2,0.943056,1.0104582,-0.06740224,3.185879981048736e-07
_ENSTGUG00000020494.1,0.014674864,0.013756545,0.0009183185,0.5768199200564986
LRRC58_ENSTGUG00000022807.1,0.13742739,0.1510674,-0.013640016,0.011613791095254058
MLNR_ENSTGUG00000012172.2,0.0001623996,5.2246338e-05,0.00011015327,0.5184818608801531
DACH1_ENSTGUG00000012492.2,0.08912095,0.086226195,0.0028947517,0.5153221516925273
FSTL1_ENSTGUG00000013377.2,0.068924196,0.11374214,-0.044817947,2.997383868717082e-26
RAB9A_ENSTGUG00000024555.1,0.23142813,0.27699164,-0.045563504,4.273029253266641e-11
_ENSTGUG00000013181.2,0.00011526916,0.00030621898,-0.00019094982,0.36573215421420147
JADE3_ENSTGUG00000010614.2,0.17339787,0.19564712,-0.022249252,0.0006259859100695686
NDUFB4_ENSTGUG00000013376.2,0.8522015,0.9362878,-0.0840863,3.4416098901703904e-11
CDADC1_ENSTGUG00000012166.2,0.05799418,0.056162253,0.0018319264,0.6186061154586975
CUL4A_ENSTGUG00000009155.2,0.02692799,0.035131134,-0.008203143,0.0013145073409541836
_ENSTGUG00000023683.1,0.0,0.000101014535,-0.000101014535,0.3173133803520233
TCEANC_ENSTGUG00000008228.2,0.035446543,0.036854982,-0.0014084391,0.6086201951371708
tgu-mir-1743_ENSTGUG00000017988.2,0.0,0.0,0.0,
_ENSTGUG00000028447.1,0.0021112557,0.0038548228,-0.0017435672,0.008202263757054299
_ENSTGUG00000028150.1,0.0,0.00021516145,-0.00021516145,0.0874847343930619
_ENSTGUG00000027227.1,0.0,3.5062498e-05,-3.5062498e-05,0.31731643781366514
HGD_ENSTGUG00000013375.2,0.0,8.300417e-05,-8.300417e-05,0.3173198414257618
_ENSTGUG00000024136.1,0.0,3.4058892e-05,-3.4058892e-05,0.317321341330217
_ENSTGUG00000022062.1,0.0,0.00011216217,-0.00011216217,0.31732139901894274
PCID2_ENSTGUG00000009135.2,0.07343526,0.0914791,-0.018043838,1.7525517037964752e-05
KLHL1_ENSTGUG00000012487.2,0.02435762,0.022358939,0.0019986816,0.4012815936761476
SLC9A7_ENSTGUG00000010570.2,0.037968304,0.03769356,0.00027474388,0.9291063877991381
MYO7A_ENSTGUG00000013043.2,0.0055324268,0.00688927,-0.0013568434,0.20757748377911633
_ENSTGUG00000027950.1,0.0,0.0001534724,-0.0001534724,0.18527576838639104
PROZ_ENSTGUG00000009129.2,6.828875e-05,6.0035265e-05,8.2534825e-06,0.9276741236198303
