,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster
SYNRG_ENSTGUG00000008265.2,0.0,,,,,,SYNRG_ENSTGUG00000008265.2,red blood cells
_ENSTGUG00000005024.2,0.0,,,,,,_ENSTGUG00000005024.2,red blood cells
TMEM132E_ENSTGUG00000005003.2,0.0,,,,,,TMEM132E_ENSTGUG00000005003.2,red blood cells
DUSP14_ENSTGUG00000026045.1,0.0,,,,,,DUSP14_ENSTGUG00000026045.1,red blood cells
TADA2A_ENSTGUG00000008238.2,0.0,,,,,,TADA2A_ENSTGUG00000008238.2,red blood cells
LIG3_ENSTGUG00000004932.2,0.0,,,,,,LIG3_ENSTGUG00000004932.2,red blood cells
RFFL_ENSTGUG00000004921.2,0.0,,,,,,RFFL_ENSTGUG00000004921.2,red blood cells
RASL10B_ENSTGUG00000023856.1,0.0,,,,,,RASL10B_ENSTGUG00000023856.1,red blood cells
CA4_ENSTGUG00000007977.2,0.0,,,,,,CA4_ENSTGUG00000007977.2,red blood cells
TBX2_ENSTGUG00000007813.2,0.0,,,,,,TBX2_ENSTGUG00000007813.2,red blood cells
BRIP1_ENSTGUG00000007767.2,0.0,,,,,,BRIP1_ENSTGUG00000007767.2,red blood cells
INTS2_ENSTGUG00000007739.2,0.0,,,,,,INTS2_ENSTGUG00000007739.2,red blood cells
TUBD1_ENSTGUG00000007642.2,0.0,,,,,,TUBD1_ENSTGUG00000007642.2,red blood cells
_ENSTGUG00000007488.2,0.0,,,,,,_ENSTGUG00000007488.2,red blood cells
U3_ENSTGUG00000026249.1,0.0,,,,,,U3_ENSTGUG00000026249.1,red blood cells
DOC2B_ENSTGUG00000022522.1,0.0,,,,,,DOC2B_ENSTGUG00000022522.1,red blood cells
RFLNB_ENSTGUG00000028578.1,0.0,,,,,,RFLNB_ENSTGUG00000028578.1,red blood cells
VPS53_ENSTGUG00000007277.2,0.0,,,,,,VPS53_ENSTGUG00000007277.2,red blood cells
NLE1_ENSTGUG00000007088.2,0.0,,,,,,NLE1_ENSTGUG00000007088.2,red blood cells
AKAP10_ENSTGUG00000007059.2,0.0,,,,,,AKAP10_ENSTGUG00000007059.2,red blood cells
CTNS_ENSTGUG00000006919.2,0.0,,,,,,CTNS_ENSTGUG00000006919.2,red blood cells
_ENSTGUG00000006858.2,0.0,,,,,,_ENSTGUG00000006858.2,red blood cells
TTC19_ENSTGUG00000006675.2,0.0,,,,,,TTC19_ENSTGUG00000006675.2,red blood cells
SPECC1_ENSTGUG00000006655.2,0.0,,,,,,SPECC1_ENSTGUG00000006655.2,red blood cells
TRARG1_ENSTGUG00000026003.1,0.0,,,,,,TRARG1_ENSTGUG00000026003.1,red blood cells
CPD_ENSTGUG00000006560.2,0.0,,,,,,CPD_ENSTGUG00000006560.2,red blood cells
SSH2_ENSTGUG00000006453.2,0.0,,,,,,SSH2_ENSTGUG00000006453.2,red blood cells
CORO6_ENSTGUG00000006418.2,0.0,,,,,,CORO6_ENSTGUG00000006418.2,red blood cells
GIT1_ENSTGUG00000006346.2,0.0,,,,,,GIT1_ENSTGUG00000006346.2,red blood cells
POR_ENSTGUG00000004657.2,0.0,,,,,,POR_ENSTGUG00000004657.2,red blood cells
TMEM120A_ENSTGUG00000004630.2,0.0,,,,,,TMEM120A_ENSTGUG00000004630.2,red blood cells
SRRM3_ENSTGUG00000027467.1,0.0,,,,,,SRRM3_ENSTGUG00000027467.1,red blood cells
HSPB1_ENSTGUG00000004559.2,0.0,,,,,,HSPB1_ENSTGUG00000004559.2,red blood cells
DTX2_ENSTGUG00000004526.2,0.0,,,,,,DTX2_ENSTGUG00000004526.2,red blood cells
SH2B2_ENSTGUG00000004439.2,0.0,,,,,,SH2B2_ENSTGUG00000004439.2,red blood cells
COL26A1_ENSTGUG00000004358.2,0.0,,,,,,COL26A1_ENSTGUG00000004358.2,red blood cells
CAMKK1_ENSTGUG00000004191.2,0.0,,,,,,CAMKK1_ENSTGUG00000004191.2,red blood cells
ATP2A3_ENSTGUG00000004042.2,0.0,,,,,,ATP2A3_ENSTGUG00000004042.2,red blood cells
SPNS3_ENSTGUG00000003953.2,0.0,,,,,,SPNS3_ENSTGUG00000003953.2,red blood cells
SPNS2_ENSTGUG00000003936.2,0.0,,,,,,SPNS2_ENSTGUG00000003936.2,red blood cells
MYBBP1A_ENSTGUG00000003923.2,0.0,,,,,,MYBBP1A_ENSTGUG00000003923.2,red blood cells
NCF1_ENSTGUG00000003753.2,0.0,,,,,,NCF1_ENSTGUG00000003753.2,red blood cells
GTF2IRD1_ENSTGUG00000003638.2,0.0,,,,,,GTF2IRD1_ENSTGUG00000003638.2,red blood cells
_ENSTGUG00000003555.2,0.0,,,,,,_ENSTGUG00000003555.2,red blood cells
BUD23_ENSTGUG00000003541.2,0.0,,,,,,BUD23_ENSTGUG00000003541.2,red blood cells
_ENSTGUG00000003539.2,0.0,,,,,,_ENSTGUG00000003539.2,red blood cells
CDON_ENSTGUG00000000784.2,0.0,,,,,,CDON_ENSTGUG00000000784.2,red blood cells
SIAE_ENSTGUG00000000763.2,0.0,,,,,,SIAE_ENSTGUG00000000763.2,red blood cells
NRGN_ENSTGUG00000028781.1,0.0,,,,,,NRGN_ENSTGUG00000028781.1,red blood cells
_ENSTGUG00000000752.2,0.0,,,,,,_ENSTGUG00000000752.2,red blood cells
SLC37A2_ENSTGUG00000000750.2,0.0,,,,,,SLC37A2_ENSTGUG00000000750.2,red blood cells
ADAMTS15_ENSTGUG00000000707.2,0.0,,,,,,ADAMTS15_ENSTGUG00000000707.2,red blood cells
SNX19_ENSTGUG00000000703.2,0.0,,,,,,SNX19_ENSTGUG00000000703.2,red blood cells
OPCML_ENSTGUG00000000670.2,0.0,,,,,,OPCML_ENSTGUG00000000670.2,red blood cells
_ENSTGUG00000024968.1,0.0,,,,,,_ENSTGUG00000024968.1,red blood cells
IGSF9B_ENSTGUG00000000666.2,0.0,,,,,,IGSF9B_ENSTGUG00000000666.2,red blood cells
JAM3_ENSTGUG00000000662.2,0.0,,,,,,JAM3_ENSTGUG00000000662.2,red blood cells
NCAPD3_ENSTGUG00000000657.2,0.0,,,,,,NCAPD3_ENSTGUG00000000657.2,red blood cells
B3GAT1_ENSTGUG00000000632.2,0.0,,,,,,B3GAT1_ENSTGUG00000000632.2,red blood cells
SCN3B_ENSTGUG00000000607.2,0.0,,,,,,SCN3B_ENSTGUG00000000607.2,red blood cells
GRAMD1B_ENSTGUG00000000497.2,0.0,,,,,,GRAMD1B_ENSTGUG00000000497.2,red blood cells
RNF26_ENSTGUG00000029048.1,0.0,,,,,,RNF26_ENSTGUG00000029048.1,red blood cells
UBASH3B_ENSTGUG00000000479.2,0.0,,,,,,UBASH3B_ENSTGUG00000000479.2,red blood cells
SORL1_ENSTGUG00000000462.2,0.0,,,,,,SORL1_ENSTGUG00000000462.2,red blood cells
SC5D_ENSTGUG00000024762.1,0.0,,,,,,SC5D_ENSTGUG00000024762.1,red blood cells
_ENSTGUG00000000441.2,0.0,,,,,,_ENSTGUG00000000441.2,red blood cells
GRIK4_ENSTGUG00000000432.2,0.0,,,,,,GRIK4_ENSTGUG00000000432.2,red blood cells
_ENSTGUG00000028673.1,0.0,,,,,,_ENSTGUG00000028673.1,red blood cells
USP2_ENSTGUG00000000390.2,0.0,,,,,,USP2_ENSTGUG00000000390.2,red blood cells
C1QTNF5_ENSTGUG00000000385.2,0.0,,,,,,C1QTNF5_ENSTGUG00000000385.2,red blood cells
ABCG4_ENSTGUG00000020058.1,0.0,,,,,,ABCG4_ENSTGUG00000020058.1,red blood cells
LAYN_ENSTGUG00000000344.2,0.0,,,,,,LAYN_ENSTGUG00000000344.2,red blood cells
CRYAB_ENSTGUG00000000320.2,0.0,,,,,,CRYAB_ENSTGUG00000000320.2,red blood cells
IL18_ENSTGUG00000000297.2,0.0,,,,,,IL18_ENSTGUG00000000297.2,red blood cells
_ENSTGUG00000000255.2,0.0,,,,,,_ENSTGUG00000000255.2,red blood cells
_ENSTGUG00000000240.2,0.0,,,,,,_ENSTGUG00000000240.2,red blood cells
CD3E_ENSTGUG00000022317.1,0.0,,,,,,CD3E_ENSTGUG00000022317.1,red blood cells
SCN2B_ENSTGUG00000017358.2,0.0,,,,,,SCN2B_ENSTGUG00000017358.2,red blood cells
SCN4B_ENSTGUG00000000230.2,0.0,,,,,,SCN4B_ENSTGUG00000000230.2,red blood cells
_ENSTGUG00000023210.1,0.0,,,,,,_ENSTGUG00000023210.1,red blood cells
_ENSTGUG00000028067.1,0.0,,,,,,_ENSTGUG00000028067.1,red blood cells
DSCAML1_ENSTGUG00000000198.2,0.0,,,,,,DSCAML1_ENSTGUG00000000198.2,red blood cells
RNF214_ENSTGUG00000000183.2,0.0,,,,,,RNF214_ENSTGUG00000000183.2,red blood cells
PCSK7_ENSTGUG00000000180.2,0.0,,,,,,PCSK7_ENSTGUG00000000180.2,red blood cells
SIDT2_ENSTGUG00000026199.1,0.0,,,,,,SIDT2_ENSTGUG00000026199.1,red blood cells
_ENSTGUG00000026560.1,0.0,,,,,,_ENSTGUG00000026560.1,red blood cells
BUD13_ENSTGUG00000000141.2,0.0,,,,,,BUD13_ENSTGUG00000000141.2,red blood cells
_ENSTGUG00000022685.1,0.0,,,,,,_ENSTGUG00000022685.1,red blood cells
_ENSTGUG00000000065.2,0.0,,,,,,_ENSTGUG00000000065.2,red blood cells
TMEM25_ENSTGUG00000000060.2,0.0,,,,,,TMEM25_ENSTGUG00000000060.2,red blood cells
CENATAC_ENSTGUG00000000027.2,0.0,,,,,,CENATAC_ENSTGUG00000000027.2,red blood cells
C2CD2L_ENSTGUG00000000001.2,0.0,,,,,,C2CD2L_ENSTGUG00000000001.2,red blood cells
ST14_ENSTGUG00000000515.2,0.0,,,,,,ST14_ENSTGUG00000000515.2,red blood cells
_ENSTGUG00000000568.2,0.0,,,,,,_ENSTGUG00000000568.2,red blood cells
BARX2_ENSTGUG00000000574.2,0.0,,,,,,BARX2_ENSTGUG00000000574.2,red blood cells
_ENSTGUG00000023825.1,0.0,,,,,,_ENSTGUG00000023825.1,red blood cells
FLI1_ENSTGUG00000020175.1,0.0,,,,,,FLI1_ENSTGUG00000020175.1,red blood cells
ETS1_ENSTGUG00000000599.2,0.0,,,,,,ETS1_ENSTGUG00000000599.2,red blood cells
KIRREL3_ENSTGUG00000000847.2,0.0,,,,,,KIRREL3_ENSTGUG00000000847.2,red blood cells
ST3GAL4_ENSTGUG00000000840.2,0.0,,,,,,ST3GAL4_ENSTGUG00000000840.2,red blood cells
FOXRED1_ENSTGUG00000000814.2,0.0,,,,,,FOXRED1_ENSTGUG00000000814.2,red blood cells
ELK4_ENSTGUG00000026990.1,0.0,,,,,,ELK4_ENSTGUG00000026990.1,red blood cells
_ENSTGUG00000021067.1,0.0,,,,,,_ENSTGUG00000021067.1,red blood cells
SLC41A1_ENSTGUG00000028448.1,0.0,,,,,,SLC41A1_ENSTGUG00000028448.1,red blood cells
RAB7B_ENSTGUG00000021887.1,0.0,,,,,,RAB7B_ENSTGUG00000021887.1,red blood cells
IKBKE_ENSTGUG00000001109.2,0.0,,,,,,IKBKE_ENSTGUG00000001109.2,red blood cells
_ENSTGUG00000028191.1,0.0,,,,,,_ENSTGUG00000028191.1,red blood cells
_ENSTGUG00000001215.2,0.0,,,,,,_ENSTGUG00000001215.2,red blood cells
DYRK3_ENSTGUG00000028916.1,0.0,,,,,,DYRK3_ENSTGUG00000028916.1,red blood cells
LGR6_ENSTGUG00000001222.2,0.0,,,,,,LGR6_ENSTGUG00000001222.2,red blood cells
KLHL12_ENSTGUG00000001234.2,0.0,,,,,,KLHL12_ENSTGUG00000001234.2,red blood cells
C1orf116_ENSTGUG00000027989.1,0.0,,,,,,C1orf116_ENSTGUG00000027989.1,red blood cells
_ENSTGUG00000001252.2,0.0,,,,,,_ENSTGUG00000001252.2,red blood cells
IPO9_ENSTGUG00000001278.2,0.0,,,,,,IPO9_ENSTGUG00000001278.2,red blood cells
OLFML3_ENSTGUG00000023277.1,0.0,,,,,,OLFML3_ENSTGUG00000023277.1,red blood cells
LZTR1_ENSTGUG00000001281.2,0.0,,,,,,LZTR1_ENSTGUG00000001281.2,red blood cells
SYT6_ENSTGUG00000001034.2,0.0,,,,,,SYT6_ENSTGUG00000001034.2,red blood cells
RNPEP_ENSTGUG00000001290.2,0.0,,,,,,RNPEP_ENSTGUG00000001290.2,red blood cells
SYT2_ENSTGUG00000001304.2,0.0,,,,,,SYT2_ENSTGUG00000001304.2,red blood cells
UHRF1BP1_ENSTGUG00000001768.2,0.0,,,,,,UHRF1BP1_ENSTGUG00000001768.2,red blood cells
PACSIN1_ENSTGUG00000013694.2,0.0,,,,,,PACSIN1_ENSTGUG00000013694.2,red blood cells
TSPAN2_ENSTGUG00000018819.1,0.0,,,,,,TSPAN2_ENSTGUG00000018819.1,red blood cells
_ENSTGUG00000025674.1,0.0,,,,,,_ENSTGUG00000025674.1,red blood cells
FGD2_ENSTGUG00000000944.2,0.0,,,,,,FGD2_ENSTGUG00000000944.2,red blood cells
_ENSTGUG00000022185.1,0.0,,,,,,_ENSTGUG00000022185.1,red blood cells
GRM4_ENSTGUG00000021157.1,0.0,,,,,,GRM4_ENSTGUG00000021157.1,red blood cells
MTCH1_ENSTGUG00000000939.2,0.0,,,,,,MTCH1_ENSTGUG00000000939.2,red blood cells
LEMD2_ENSTGUG00000001795.2,0.0,,,,,,LEMD2_ENSTGUG00000001795.2,red blood cells
_ENSTGUG00000000937.2,0.0,,,,,,_ENSTGUG00000000937.2,red blood cells
C6orf89_ENSTGUG00000000933.2,0.0,,,,,,C6orf89_ENSTGUG00000000933.2,red blood cells
PPFIA4_ENSTGUG00000001363.2,0.0,,,,,,PPFIA4_ENSTGUG00000001363.2,red blood cells
TREM2_ENSTGUG00000001835.2,0.0,,,,,,TREM2_ENSTGUG00000001835.2,red blood cells
STK38_ENSTGUG00000000925.2,0.0,,,,,,STK38_ENSTGUG00000000925.2,red blood cells
ADORA1_ENSTGUG00000001381.2,0.0,,,,,,ADORA1_ENSTGUG00000001381.2,red blood cells
_ENSTGUG00000024391.1,0.0,,,,,,_ENSTGUG00000024391.1,red blood cells
_ENSTGUG00000000909.2,0.0,,,,,,_ENSTGUG00000000909.2,red blood cells
KCNA3_ENSTGUG00000023126.1,0.0,,,,,,KCNA3_ENSTGUG00000023126.1,red blood cells
KCNA2_ENSTGUG00000020000.1,0.0,,,,,,KCNA2_ENSTGUG00000020000.1,red blood cells
_ENSTGUG00000017440.2,0.0,,,,,,_ENSTGUG00000017440.2,red blood cells
_ENSTGUG00000025755.1,0.0,,,,,,_ENSTGUG00000025755.1,red blood cells
DRAM2_ENSTGUG00000001400.2,0.0,,,,,,DRAM2_ENSTGUG00000001400.2,red blood cells
_ENSTGUG00000028011.1,0.0,,,,,,_ENSTGUG00000028011.1,red blood cells
_ENSTGUG00000021216.1,0.0,,,,,,_ENSTGUG00000021216.1,red blood cells
MAGI3_ENSTGUG00000017520.2,0.0,,,,,,MAGI3_ENSTGUG00000017520.2,red blood cells
CCND3_ENSTGUG00000017447.2,0.0,,,,,,CCND3_ENSTGUG00000017447.2,red blood cells
_ENSTGUG00000027689.1,0.0,,,,,,_ENSTGUG00000027689.1,red blood cells
KCNC4_ENSTGUG00000000883.2,0.0,,,,,,KCNC4_ENSTGUG00000000883.2,red blood cells
SLC6A17_ENSTGUG00000000875.2,0.0,,,,,,SLC6A17_ENSTGUG00000000875.2,red blood cells
_ENSTGUG00000028233.1,0.0,,,,,,_ENSTGUG00000028233.1,red blood cells
LRIG2_ENSTGUG00000017525.2,0.0,,,,,,LRIG2_ENSTGUG00000017525.2,red blood cells
_ENSTGUG00000019643.1,0.0,,,,,,_ENSTGUG00000019643.1,red blood cells
TAFA3_ENSTGUG00000029508.1,0.0,,,,,,TAFA3_ENSTGUG00000029508.1,red blood cells
_ENSTGUG00000026667.1,0.0,,,,,,_ENSTGUG00000026667.1,red blood cells
TMEM167B_ENSTGUG00000021926.1,0.0,,,,,,TMEM167B_ENSTGUG00000021926.1,red blood cells
_ENSTGUG00000001426.2,0.0,,,,,,_ENSTGUG00000001426.2,red blood cells
BTG2_ENSTGUG00000017458.2,0.0,,,,,,BTG2_ENSTGUG00000017458.2,red blood cells
FMOD_ENSTGUG00000017456.2,0.0,,,,,,FMOD_ENSTGUG00000017456.2,red blood cells
PRELP_ENSTGUG00000029110.1,0.0,,,,,,PRELP_ENSTGUG00000029110.1,red blood cells
OPTC_ENSTGUG00000028826.1,0.0,,,,,,OPTC_ENSTGUG00000028826.1,red blood cells
_ENSTGUG00000023336.1,0.0,,,,,,_ENSTGUG00000023336.1,red blood cells
GPR61_ENSTGUG00000001141.2,0.0,,,,,,GPR61_ENSTGUG00000001141.2,red blood cells
SYPL2_ENSTGUG00000028461.1,0.0,,,,,,SYPL2_ENSTGUG00000028461.1,red blood cells
PLXNA2_ENSTGUG00000001511.2,0.0,,,,,,PLXNA2_ENSTGUG00000001511.2,red blood cells
_ENSTGUG00000021567.1,0.0,,,,,,_ENSTGUG00000021567.1,red blood cells
CD34_ENSTGUG00000028602.1,0.0,,,,,,CD34_ENSTGUG00000028602.1,red blood cells
PLEKHA6_ENSTGUG00000017471.2,0.0,,,,,,PLEKHA6_ENSTGUG00000017471.2,red blood cells
_ENSTGUG00000029349.1,0.0,,,,,,_ENSTGUG00000029349.1,red blood cells
LRRN2_ENSTGUG00000017481.2,0.0,,,,,,LRRN2_ENSTGUG00000017481.2,red blood cells
NFASC_ENSTGUG00000017486.2,0.0,,,,,,NFASC_ENSTGUG00000017486.2,red blood cells
DCLRE1B_ENSTGUG00000020225.1,0.0,,,,,,DCLRE1B_ENSTGUG00000020225.1,red blood cells
AP4B1_ENSTGUG00000001565.2,0.0,,,,,,AP4B1_ENSTGUG00000001565.2,red blood cells
PHTF1_ENSTGUG00000001583.2,0.0,,,,,,PHTF1_ENSTGUG00000001583.2,red blood cells
CNTN2_ENSTGUG00000017494.2,0.0,,,,,,CNTN2_ENSTGUG00000017494.2,red blood cells
TBC1D22B_ENSTGUG00000001592.2,0.0,,,,,,TBC1D22B_ENSTGUG00000001592.2,red blood cells
DSTYK_ENSTGUG00000025980.1,0.0,,,,,,DSTYK_ENSTGUG00000025980.1,red blood cells
TMCC2_ENSTGUG00000017499.2,0.0,,,,,,TMCC2_ENSTGUG00000017499.2,red blood cells
NUAK2_ENSTGUG00000021994.1,0.0,,,,,,NUAK2_ENSTGUG00000021994.1,red blood cells
MFSD4A_ENSTGUG00000017518.2,0.0,,,,,,MFSD4A_ENSTGUG00000017518.2,red blood cells
_ENSTGUG00000027374.1,0.0,,,,,,_ENSTGUG00000027374.1,red blood cells
PPARD_ENSTGUG00000001735.2,0.0,,,,,,PPARD_ENSTGUG00000001735.2,red blood cells
DEF6_ENSTGUG00000001738.2,0.0,,,,,,DEF6_ENSTGUG00000001738.2,red blood cells
_ENSTGUG00000001249.2,0.0,,,,,,_ENSTGUG00000001249.2,red blood cells
TRIT1_ENSTGUG00000001242.2,0.0,,,,,,TRIT1_ENSTGUG00000001242.2,red blood cells
DNALI1_ENSTGUG00000001557.2,0.0,,,,,,DNALI1_ENSTGUG00000001557.2,red blood cells
_ENSTGUG00000001205.2,0.0,,,,,,_ENSTGUG00000001205.2,red blood cells
PITHD1_ENSTGUG00000001201.2,0.0,,,,,,PITHD1_ENSTGUG00000001201.2,red blood cells
GRIK3_ENSTGUG00000001569.2,0.0,,,,,,GRIK3_ENSTGUG00000001569.2,red blood cells
HMGCL_ENSTGUG00000001195.2,0.0,,,,,,HMGCL_ENSTGUG00000001195.2,red blood cells
CSF3R_ENSTGUG00000001588.2,0.0,,,,,,CSF3R_ENSTGUG00000001588.2,red blood cells
GRHL3_ENSTGUG00000001153.2,0.0,,,,,,GRHL3_ENSTGUG00000001153.2,red blood cells
MRPS15_ENSTGUG00000024895.1,0.0,,,,,,MRPS15_ENSTGUG00000024895.1,red blood cells
ADPRS_ENSTGUG00000001622.2,0.0,,,,,,ADPRS_ENSTGUG00000001622.2,red blood cells
C1orf216_ENSTGUG00000029067.1,0.0,,,,,,C1orf216_ENSTGUG00000029067.1,red blood cells
RUNX3_ENSTGUG00000001130.2,0.0,,,,,,RUNX3_ENSTGUG00000001130.2,red blood cells
KIAA0319L_ENSTGUG00000001687.2,0.0,,,,,,KIAA0319L_ENSTGUG00000001687.2,red blood cells
_ENSTGUG00000001709.2,0.0,,,,,,_ENSTGUG00000001709.2,red blood cells
TMEM35B_ENSTGUG00000001682.2,0.0,,,,,,TMEM35B_ENSTGUG00000001682.2,red blood cells
STMN1_ENSTGUG00000017327.2,0.0,,,,,,STMN1_ENSTGUG00000017327.2,red blood cells
DLGAP3_ENSTGUG00000001734.2,0.0,,,,,,DLGAP3_ENSTGUG00000001734.2,red blood cells
TRIM63_ENSTGUG00000001060.2,0.0,,,,,,TRIM63_ENSTGUG00000001060.2,red blood cells
RPS6KA1_ENSTGUG00000001002.2,0.0,,,,,,RPS6KA1_ENSTGUG00000001002.2,red blood cells
PIGV_ENSTGUG00000000996.2,0.0,,,,,,PIGV_ENSTGUG00000000996.2,red blood cells
GPN2_ENSTGUG00000000990.2,0.0,,,,,,GPN2_ENSTGUG00000000990.2,red blood cells
SLC9A1_ENSTGUG00000000976.2,0.0,,,,,,SLC9A1_ENSTGUG00000000976.2,red blood cells
_ENSTGUG00000001436.2,0.0,,,,,,_ENSTGUG00000001436.2,red blood cells
LUZP1_ENSTGUG00000001438.2,0.0,,,,,,LUZP1_ENSTGUG00000001438.2,red blood cells
SYTL1_ENSTGUG00000025002.1,0.0,,,,,,SYTL1_ENSTGUG00000025002.1,red blood cells
RLF_ENSTGUG00000001447.2,0.0,,,,,,RLF_ENSTGUG00000001447.2,red blood cells
_ENSTGUG00000023189.1,0.0,,,,,,_ENSTGUG00000023189.1,red blood cells
GPR3_ENSTGUG00000000969.2,0.0,,,,,,GPR3_ENSTGUG00000000969.2,red blood cells
_ENSTGUG00000000957.2,0.0,,,,,,_ENSTGUG00000000957.2,red blood cells
SESN2_ENSTGUG00000000945.2,0.0,,,,,,SESN2_ENSTGUG00000000945.2,red blood cells
RSPO1_ENSTGUG00000001536.2,0.0,,,,,,RSPO1_ENSTGUG00000001536.2,red blood cells
OPRD1_ENSTGUG00000000934.2,0.0,,,,,,OPRD1_ENSTGUG00000000934.2,red blood cells
ID3_ENSTGUG00000000904.2,0.0,,,,,,ID3_ENSTGUG00000000904.2,red blood cells
PTAFR_ENSTGUG00000023079.1,0.0,,,,,,PTAFR_ENSTGUG00000023079.1,red blood cells
COL9A2_ENSTGUG00000021444.1,0.0,,,,,,COL9A2_ENSTGUG00000021444.1,red blood cells
_ENSTGUG00000028208.1,0.0,,,,,,_ENSTGUG00000028208.1,red blood cells
TINAGL1_ENSTGUG00000026271.1,0.0,,,,,,TINAGL1_ENSTGUG00000026271.1,red blood cells
ADGRB2_ENSTGUG00000021130.1,0.0,,,,,,ADGRB2_ENSTGUG00000021130.1,red blood cells
TMEM39B_ENSTGUG00000001431.2,0.0,,,,,,TMEM39B_ENSTGUG00000001431.2,red blood cells
MARCKSL1_ENSTGUG00000027588.1,0.0,,,,,,MARCKSL1_ENSTGUG00000027588.1,red blood cells
TMEM234_ENSTGUG00000001393.2,0.0,,,,,,TMEM234_ENSTGUG00000001393.2,red blood cells
BSDC1_ENSTGUG00000001376.2,0.0,,,,,,BSDC1_ENSTGUG00000001376.2,red blood cells
SYNC_ENSTGUG00000001361.2,0.0,,,,,,SYNC_ENSTGUG00000001361.2,red blood cells
YARS1_ENSTGUG00000001342.2,0.0,,,,,,YARS1_ENSTGUG00000001342.2,red blood cells
FNDC5_ENSTGUG00000001341.2,0.0,,,,,,FNDC5_ENSTGUG00000001341.2,red blood cells
AK2_ENSTGUG00000026076.1,1.9379502779603737,-1.375407706130346,1.8273241016272834,0.5750813113006892,0.44824677416693115,0.983635411149021,AK2_ENSTGUG00000026076.1,red blood cells
AZIN2_ENSTGUG00000001325.2,0.0,,,,,,AZIN2_ENSTGUG00000001325.2,red blood cells
XKR8_ENSTGUG00000000870.2,0.0,,,,,,XKR8_ENSTGUG00000000870.2,red blood cells
CTPS1_ENSTGUG00000000831.2,0.0,,,,,,CTPS1_ENSTGUG00000000831.2,red blood cells
EDN2_ENSTGUG00000022016.1,0.0,,,,,,EDN2_ENSTGUG00000022016.1,red blood cells
SERINC2_ENSTGUG00000014321.2,0.0,,,,,,SERINC2_ENSTGUG00000014321.2,red blood cells
_ENSTGUG00000029247.1,0.0,,,,,,_ENSTGUG00000029247.1,red blood cells
ZCCHC17_ENSTGUG00000000817.2,0.0,,,,,,ZCCHC17_ENSTGUG00000000817.2,red blood cells
LAPTM5_ENSTGUG00000000801.2,0.0,,,,,,LAPTM5_ENSTGUG00000000801.2,red blood cells
PTPRU_ENSTGUG00000000777.2,0.0,,,,,,PTPRU_ENSTGUG00000000777.2,red blood cells
MECR_ENSTGUG00000018775.1,0.0,,,,,,MECR_ENSTGUG00000018775.1,red blood cells
_ENSTGUG00000022226.1,0.0,,,,,,_ENSTGUG00000022226.1,red blood cells
_ENSTGUG00000028194.1,0.0,,,,,,_ENSTGUG00000028194.1,red blood cells
MPV17L2_ENSTGUG00000001023.2,0.0,,,,,,MPV17L2_ENSTGUG00000001023.2,red blood cells
_ENSTGUG00000000700.2,0.0,,,,,,_ENSTGUG00000000700.2,red blood cells
CSNK1G2_ENSTGUG00000014183.2,0.0,,,,,,CSNK1G2_ENSTGUG00000014183.2,red blood cells
_ENSTGUG00000013858.2,0.0,,,,,,_ENSTGUG00000013858.2,red blood cells
REXO1_ENSTGUG00000000250.2,0.0,,,,,,REXO1_ENSTGUG00000000250.2,red blood cells
TMEM259_ENSTGUG00000000673.2,0.0,,,,,,TMEM259_ENSTGUG00000000673.2,red blood cells
ARID3A_ENSTGUG00000021699.1,0.0,,,,,,ARID3A_ENSTGUG00000021699.1,red blood cells
R3HDM4_ENSTGUG00000000663.2,0.6971412728008365,-1.3584059552872227,3.063231883875519,0.18240753312836233,0.6693123565730975,0.983635411149021,R3HDM4_ENSTGUG00000000663.2,red blood cells
DAPK3_ENSTGUG00000001010.2,0.0,,,,,,DAPK3_ENSTGUG00000001010.2,red blood cells
MED16_ENSTGUG00000000660.2,0.0,,,,,,MED16_ENSTGUG00000000660.2,red blood cells
CFD_ENSTGUG00000000656.2,0.0,,,,,,CFD_ENSTGUG00000000656.2,red blood cells
_ENSTGUG00000021579.1,0.0,,,,,,_ENSTGUG00000021579.1,red blood cells
CREB3L3_ENSTGUG00000000991.2,0.0,,,,,,CREB3L3_ENSTGUG00000000991.2,red blood cells
RNF126_ENSTGUG00000000628.2,0.0,,,,,,RNF126_ENSTGUG00000000628.2,red blood cells
FGF22_ENSTGUG00000000627.2,0.0,,,,,,FGF22_ENSTGUG00000000627.2,red blood cells
ANKRD24_ENSTGUG00000000981.2,0.0,,,,,,ANKRD24_ENSTGUG00000000981.2,red blood cells
EBI3_ENSTGUG00000024855.1,0.0,,,,,,EBI3_ENSTGUG00000024855.1,red blood cells
_ENSTGUG00000000189.2,0.0,,,,,,_ENSTGUG00000000189.2,red blood cells
BSG_ENSTGUG00000000614.2,0.6971412728008365,-1.3584059552872227,3.063231883875519,0.18240753312836233,0.6693123565730975,0.983635411149021,BSG_ENSTGUG00000000614.2,red blood cells
_ENSTGUG00000000601.2,0.0,,,,,,_ENSTGUG00000000601.2,red blood cells
TIMM44_ENSTGUG00000013849.2,0.0,,,,,,TIMM44_ENSTGUG00000013849.2,red blood cells
_ENSTGUG00000000935.2,0.0,,,,,,_ENSTGUG00000000935.2,red blood cells
